"customerid","first_name","last_name","gender"
964,"Jean","Chua","F"
965,"Natalie","Seah","F"
966,"Emily","Low","F"
967,"Joe","Tan","M"
968,"Roy","Wong","M"
969,"Gary","Soh","M"
970,"Steven","Lee","M"
971,"Jean","Ho","F"
972,"Keith","Ng","M"
973,"Uma","Yeo","F"
974,"Jennifer","Seah","F"
975,"Richard","Lee","M"
976,"Mark","Ho","M"
977,"George","Ng","M"
978,"Magdalene","Loh","F"
979,"Karen","Soh","F"
980,"Patricia","Seah","F"
981,"George","Yeo","M"
982,"Michelle","Ho","F"
983,"Jacqueline","Chan","F"
984,"Helen","Tan","F"
985,"Julia","Wong","F"
986,"Brenda","Lee","F"
987,"Christopher","Low","M"
988,"William","Chua","M"
989,"Joe","Seah","M"
990,"Vincent","Loh","M"
991,"Roger","Lim","M"
992,"Joe","Chan","M"
993,"Shirley","Soh","F"
994,"Brenda","Loh","F"
995,"Joe","Lee","M"
996,"Clara","Seah","F"
997,"Uma","Loh","F"
998,"Xena","Lim","F"
999,"Natalie","Soh","F"
1000,"Jacqueline","Seah","F"
1001,"Charles","Lee","M"
1002,"Roy","Yeo","M"
1003,"Michelle","Chua","F"
1004,"Michelle","Soh","F"
1005,"Violet","Ng","F"
1006,"Alex","Lee","M"
1007,"Manfred","Tan","M"
1008,"Mark","Lim","M"
1009,"Mark","Lee","M"
1010,"Manfred","Lim","M"
1011,"Frank","Choo","M"
1012,"Daniel","Soh","M"
1013,"Karen","Lee","F"
1014,"Grace","Tan","F"
1015,"Ivy","Lee","F"
1016,"Timothy","Tan","M"
1017,"Felicity","Wong","F"
1018,"Michael","Lim","M"
1019,"Ruth","Lim","F"
1020,"Sylvester","Yeo","M"
1021,"Charles","Chua","M"
1022,"Catherine","Loh","F"
1023,"Lena","Chan","F"
1024,"Cindy","Chua","F"
1025,"Zechary","Ng","M"
1026,"Norman","Low","M"
1027,"Gary","Lee","M"
1028,"David","Yip","M"
1029,"Rachel","Lee","F"
1030,"Roger","Chan","M"
1031,"Irene","Tan","F"
1032,"Jacqueline","Ho","F"
1033,"Sally","Wong","F"
1034,"Keith","Chan","M"
1035,"Mark","Loh","M"
1036,"Roy","Yeo","M"
1037,"Queenie","Chan","F"
1038,"Grace","Chan","F"
1039,"Ryan","Lim","M"
1040,"Vicky","Loh","F"
1041,"Cindy","Loh","F"
1042,"Brenda","Chan","F"
1043,"Vicky","Choo","F"
1044,"Michelle","Chan","F"
1045,"Jessica","Loh","F"
1046,"Eugene","Yip","M"
1047,"Julia","Chua","F"
1048,"Xena","Lee","F"
1049,"George","Soh","M"
1050,"Cindy","Seah","F"
1051,"Zoe","Ho","F"
1052,"Helen","Yeo","F"
1053,"Anna","Ho","F"
1054,"Uma","Seah","F"
1055,"Anna","Soh","F"
1056,"Jean","Lee","F"
1057,"Emily","Chua","F"
1058,"Eugene","Ho","M"
1059,"Anna","Ng","F"
1060,"Alex","Lee","M"
1061,"Jacqueline","Seah","F"
1062,"Isaac","Loh","M"
1063,"Paul","Low","M"
1064,"Helen","Choo","F"
1065,"Richard","Chan","M"
1066,"Violet","Soh","F"
1067,"Jacqueline","Tan","F"
1068,"Angela","Chan","F"
1069,"Violet","Soh","F"
1070,"Anna","Chua","F"
1071,"Shirley","Seah","F"
1072,"Nancy","Chua","F"
1073,"John","Loh","M"
1074,"Xander","Loh","M"
1075,"Pearlyn","Choo","F"
1076,"Ryan","Ho","M"
1077,"Kathy","Wong","F"
1078,"Clara","Low","F"
1079,"Anna","Wong","F"
1080,"Rachel","Loh","F"
1081,"Xander","Chua","M"
1082,"Norman","Ho","M"
1083,"Vincent","Loh","M"
1084,"Queenie","Lee","F"
1085,"Eugene","Lim","M"
1086,"Janet","Lee","F"
1087,"Natalie","Low","F"
1088,"Anna","Wong","F"
1089,"Frank","Chua","M"
1090,"Elliot","Chua","M"
1091,"Cindy","Ho","F"
1092,"Brenda","Loh","F"
1093,"John","Chua","M"
1094,"Harry","Seah","M"
1095,"Sally","Tan","F"
1096,"Helen","Ho","F"
1097,"Felicity","Yip","F"
1098,"Xena","Wong","F"
1099,"Roger","Lee","M"
1100,"Paul","Wong","M"
1101,"Roger","Loh","M"
1102,"Keith","Lim","M"
1103,"Rachel","Chan","F"
1104,"Leonard","Yeo","M"
1105,"Brenda","Ng","F"
1106,"Janet","Chua","F"
1107,"Kathy","Tan","F"
1108,"Amanda","Chan","F"
1109,"Julia","Loh","F"
1110,"Cindy","Soh","F"
1111,"Susan","Seah","F"
1112,"Susan","Chua","F"
1113,"Harry","Lim","M"
1114,"Emily","Choo","F"
1115,"Bob","Low","M"
1116,"Norman","Lee","M"
1117,"Natalie","Wong","F"
1118,"Janet","Lim","F"
1119,"Julia","Loh","F"
1120,"Alice","Lee","F"
1121,"Brenda","Choo","F"
1122,"Nancy","Lim","F"
1123,"Gloria","Ho","F"
1124,"Robert","Seah","M"
1125,"Sally","Yeo","F"
1126,"Isaac","Yip","M"
1127,"Grace","Lim","F"
1128,"Norman","Seah","M"
1129,"Roy","Tan","M"
1130,"Roger","Loh","M"
1131,"Henry","Soh","M"
1132,"Richard","Ho","M"
1133,"Terence","Choo","M"
1134,"Emily","Seah","F"
1135,"Keith","Choo","M"
1136,"Elliot","Yip","M"
1137,"Michael","Wong","M"
1138,"Zechary","Ho","M"
1139,"Olinda","Chan","F"
1140,"Amanda","Tan","F"
1141,"Nicholas","Ho","M"
1142,"Pearlyn","Seah","F"
1143,"William","Lee","M"
1144,"Irene","Chan","F"
1145,"Richard","Lee","M"
1146,"Percy","Ng","M"
1147,"Eugene","Choo","M"
1148,"Vicky","Wong","F"
1149,"Karen","Yeo","F"
1150,"William","Lim","M"
1151,"Robert","Lee","M"
1152,"Elliot","Ng","M"
1153,"Brenda","Wong","F"
1154,"William","Yip","M"
1155,"Patricia","Loh","F"
1156,"Robert","Choo","M"
1157,"Zechary","Soh","M"
1158,"Irene","Chua","F"
1159,"Susan","Low","F"
1160,"Stanley","Yip","M"
1161,"Nicholas","Ng","M"
1162,"Michael","Soh","M"
1163,"Henry","Tan","M"
1164,"Bob","Lim","M"
1165,"Christopher","Yip","M"
1166,"Bob","Chan","M"
1167,"Amanda","Choo","F"
1168,"Zoe","Tan","F"
1169,"Joe","Seah","M"
1170,"Oliver","Tan","M"
1171,"Joe","Choo","M"
1172,"George","Ho","M"
1173,"Elizabeth","Ho","F"
1174,"Patricia","Tan","F"
1175,"Catherine","Yeo","F"
1176,"Jessica","Chan","F"
1177,"Mark","Lim","M"
1178,"Brenda","Wong","F"
1179,"John","Chua","M"
1180,"Nicholas","Loh","M"
1181,"Natalie","Wong","F"
1182,"Felicity","Yip","F"
1183,"Diana","Soh","F"
1184,"Zechary","Ho","M"
1185,"Frank","Yeo","M"
1186,"Felicity","Low","F"
1187,"Magdalene","Seah","F"
1188,"Gary","Lee","M"
1189,"Felicity","Chan","F"
1190,"Lena","Low","F"
1191,"Joe","Wong","M"
1192,"Xander","Yeo","M"
1193,"Cindy","Wong","F"
1194,"Regina","Yip","F"
1195,"Cindy","Low","F"
1196,"Anna","Chan","F"
1197,"Vincent","Ng","M"
1198,"Michael","Choo","M"
1199,"Amanda","Yeo","F"
1200,"Gloria","Low","F"
1201,"Lena","Lee","F"
1202,"Queenie","Ng","F"
1203,"Kathy","Lee","F"
1204,"Lawrence","Yip","M"
1205,"Anna","Yeo","F"
1206,"Shirley","Lim","F"
1207,"Xander","Ng","M"
1208,"Ryan","Loh","M"
1209,"Shirley","Loh","F"
1210,"David","Seah","M"
1211,"Steven","Tan","M"
1212,"Manfred","Choo","M"
1213,"Keith","Chua","M"
1214,"Wilma","Wong","F"
1215,"Nancy","Lim","F"
1216,"Roy","Seah","M"
1217,"George","Soh","M"
1218,"Ruth","Chan","F"
1219,"James","Ho","M"
1220,"Irene","Seah","F"
1221,"Rachel","Wong","F"
1222,"Xena","Yip","F"
1223,"Nancy","Lee","F"
1224,"Alice","Wong","F"
1225,"Helen","Yeo","F"
1226,"Karen","Choo","F"
1227,"Gary","Tan","M"
1228,"Manfred","Yeo","M"
1229,"George","Seah","M"
1230,"Steven","Chua","M"
1231,"Christopher","Chua","M"
1232,"Irene","Ho","F"
1233,"Elizabeth","Low","F"
1234,"Diana","Ng","F"
1235,"George","Soh","M"
1236,"Lawrence","Seah","M"
1237,"Oliver","Chua","M"
1238,"Mark","Choo","M"
1239,"Eugene","Chan","M"
1240,"Terence","Ho","M"
1241,"Shirley","Ho","F"
1242,"Elizabeth","Seah","F"
1243,"Robert","Soh","M"
1244,"Gary","Yeo","M"
1245,"Ryan","Tan","M"
1246,"Catherine","Low","F"
1247,"Alex","Lee","M"
1248,"Wilma","Ng","F"
1249,"Julia","Loh","F"
1250,"Angela","Tan","F"
1251,"Ruth","Yip","F"
1252,"Thomas","Loh","M"
1253,"Kathy","Lee","F"
1254,"Sylvester","Choo","M"
1255,"Catherine","Yeo","F"
1256,"Stanley","Soh","M"
1257,"Michael","Wong","M"
1258,"Frank","Tan","M"
1259,"Olinda","Low","F"
1260,"Sophie","Ng","F"
1261,"Jacqueline","Tan","F"
1262,"Alice","Choo","F"
1263,"Thomas","Chua","M"
1264,"Patricia","Lee","F"
1265,"Sophie","Seah","F"
1266,"Helen","Yip","F"
1267,"Ruth","Tan","F"
1268,"Clara","Ng","F"
1269,"Felicity","Choo","F"
1270,"Regina","Chua","F"
1271,"Sylvester","Choo","M"
1272,"Charles","Chua","M"
1273,"Sally","Chua","F"
1274,"Elliot","Chan","M"
1275,"Joseph","Chan","M"
1276,"Robert","Seah","M"
1277,"Olinda","Seah","F"
1278,"Xena","Low","F"
1279,"Michelle","Chua","F"
1280,"Zechary","Yeo","M"
1281,"Alice","Yip","F"
1282,"Richard","Chua","M"
1283,"Harry","Wong","M"
1284,"Sophie","Choo","F"
1285,"Wilma","Seah","F"
1286,"Helen","Lim","F"
1287,"Richard","Soh","M"
1288,"Cindy","Lim","F"
1289,"Stanley","Yip","M"
1290,"Angela","Tan","F"
1291,"Michael","Lee","M"
1292,"Ellen","Soh","F"
1293,"Ellen","Chua","F"
1294,"Zoe","Seah","F"
1295,"Brenda","Chua","F"
1296,"Manfred","Loh","M"
1297,"Jean","Ho","F"
1298,"Alex","Lim","M"
1299,"Helen","Choo","F"
1300,"Bob","Low","M"
1301,"Jennifer","Wong","F"
1302,"Rachel","Chan","F"
1303,"Richard","Ho","M"
1304,"Emily","Seah","F"
1305,"Percy","Yeo","M"
1306,"Eugene","Tan","M"
1307,"Christopher","Ng","M"
1308,"Charles","Yeo","M"
1309,"Uma","Chua","F"
1310,"Alex","Loh","M"
1311,"Leonard","Ho","M"
1312,"Alice","Ho","F"
1313,"Ivy","Soh","F"
1314,"Jessica","Loh","F"
1315,"Tania","Soh","F"
1316,"Kathy","Wong","F"
1317,"Elliot","Yeo","M"
1318,"Frank","Seah","M"
1319,"Karen","Chua","F"
1320,"Patricia","Wong","F"
1321,"Percy","Low","M"
1322,"Karen","Lim","F"
1323,"Lena","Soh","F"
1324,"Diana","Ng","F"
1325,"Pearlyn","Chan","F"
1326,"Sylvester","Ng","M"
1327,"Elizabeth","Ng","F"
1328,"Mark","Yeo","M"
1329,"Gloria","Yip","F"
1330,"Bob","Lim","M"
1331,"Vincent","Yeo","M"
1332,"Kathy","Yeo","F"
1333,"Natalie","Yip","F"
1334,"Terence","Low","M"
1335,"Gloria","Yip","F"
1336,"Harry","Low","M"
1337,"Xena","Seah","F"
1338,"Xena","Ho","F"
1339,"Paul","Ng","M"
1340,"Henry","Choo","M"
1341,"Michael","Yip","M"
1342,"Nancy","Ng","F"
1343,"Frank","Ho","M"
1344,"Brenda","Lee","F"
1345,"Patricia","Tan","F"
1346,"Alice","Loh","F"
1347,"Amanda","Soh","F"
1348,"Xena","Lee","F"
1349,"Vincent","Soh","M"
1350,"Alex","Ho","M"
1351,"Leonard","Low","M"
1352,"Thomas","Ho","M"
1353,"Catherine","Tan","F"
1354,"Janet","Soh","F"
1355,"Regina","Yip","F"
1356,"Mark","Lim","M"
1357,"Felicity","Choo","F"
1358,"Elizabeth","Chan","F"
1359,"Alice","Ng","F"
1360,"Jennifer","Chan","F"
1361,"Elliot","Soh","M"
1362,"Tania","Lee","F"
1363,"Keith","Seah","M"
1364,"Diana","Ho","F"
1365,"Violet","Soh","F"
1366,"Emily","Ho","F"
1367,"Robert","Chan","M"
1368,"Christopher","Wong","M"
1369,"Terence","Wong","M"
1370,"Roy","Chan","M"
1371,"Christopher","Chua","M"
1372,"Clara","Choo","F"
1373,"Keith","Chua","M"
1374,"Irene","Wong","F"
1375,"Natalie","Yeo","F"
1376,"Elliot","Wong","M"
1377,"Pearlyn","Ng","F"
1378,"Percy","Tan","M"
1379,"Roy","Chua","M"
1380,"Queenie","Chua","F"
1381,"Ryan","Chan","M"
1382,"Sally","Chua","F"
1383,"Patricia","Yip","F"
1384,"Michael","Yeo","M"
1385,"Vincent","Yeo","M"
1386,"Queenie","Wong","F"
1387,"Clara","Soh","F"
1388,"Paul","Low","M"
1389,"Clara","Tan","F"
1390,"Charles","Chua","M"
1391,"Thomas","Ho","M"
1392,"Alice","Ng","F"
1393,"Sally","Ng","F"
1394,"Jacqueline","Wong","F"
1395,"Joe","Loh","M"
1396,"Joe","Wong","M"
1397,"Olinda","Loh","F"
1398,"Helen","Lim","F"
1399,"Joe","Yip","M"
1400,"Jessica","Yip","F"
1401,"Irene","Seah","F"
1402,"Christopher","Tan","M"
1403,"Terence","Chua","M"
1404,"George","Lim","M"
1405,"Terence","Yeo","M"
1406,"Felicity","Loh","F"
1407,"Ellen","Chan","F"
1408,"Sally","Lim","F"
1409,"Daniel","Lee","M"
1410,"Manfred","Lee","M"
1411,"Angela","Seah","F"
1412,"Diana","Choo","F"
1413,"Jessica","Loh","F"
1414,"Thomas","Yeo","M"
1415,"Kathy","Chua","F"
1416,"Susan","Wong","F"
1417,"Ellen","Soh","F"
1418,"Michelle","Chan","F"
1419,"Rachel","Tan","F"
1420,"Julia","Ho","F"
1421,"Angela","Wong","F"
1422,"Julia","Choo","F"
1423,"Amanda","Seah","F"
1424,"Pearlyn","Ng","F"
1425,"Sophie","Chua","F"
1426,"Norman","Soh","M"
1427,"Helen","Soh","F"
1428,"Shirley","Yip","F"
1429,"Kathy","Wong","F"
1430,"Steven","Tan","M"
1431,"Anna","Ng","F"
1432,"Zoe","Chua","F"
1433,"Violet","Tan","F"
1434,"Isaac","Wong","M"
1435,"Irene","Lim","F"
1436,"Emily","Lim","F"
1437,"Catherine","Wong","F"
1438,"Joseph","Chua","M"
1439,"Anna","Chua","F"
1440,"Percy","Lim","M"
1441,"Keith","Wong","M"
1442,"Alex","Tan","M"
1443,"Grace","Ng","F"
1444,"Jennifer","Chan","F"
1445,"Cindy","Chua","F"
1446,"Roger","Ho","M"
1447,"Magdalene","Chua","F"
1448,"Shirley","Chan","F"
1449,"Percy","Low","M"
1450,"Ruth","Soh","F"
1451,"William","Chan","M"
1452,"George","Low","M"
1453,"Violet","Seah","F"
1454,"Nancy","Ng","F"
1455,"Eugene","Lee","M"
1456,"Irene","Lee","F"
1457,"Anna","Ng","F"
1458,"Oliver","Choo","M"
1459,"Brenda","Ng","F"
1460,"Angela","Lee","F"
1461,"Vincent","Lee","M"
1462,"Timothy","Low","M"
1463,"Henry","Ng","M"
1464,"Patricia","Lim","F"
1465,"Grace","Yip","F"
1466,"Bob","Choo","M"
1467,"Pearlyn","Ng","F"
1468,"Kathy","Yeo","F"
1469,"Roy","Tan","M"
1470,"Roger","Yip","M"
1471,"Wilma","Ho","F"
1472,"Ruth","Ng","F"
1473,"Cindy","Lim","F"
1474,"Joseph","Low","M"
1475,"Isaac","Ng","M"
1476,"Jean","Low","F"
1477,"Violet","Ng","F"
1478,"Cindy","Chan","F"
1479,"Ryan","Yeo","M"
1480,"Zechary","Chua","M"
1481,"Emily","Chua","F"
1482,"Oliver","Wong","M"
1483,"Karen","Yeo","F"
1484,"Catherine","Loh","F"
1485,"Steven","Seah","M"
1486,"Catherine","Chua","F"
1487,"Julia","Loh","F"
1488,"Stanley","Low","M"
1489,"Lawrence","Choo","M"
1490,"William","Low","M"
1491,"Isaac","Seah","M"
1492,"Keith","Seah","M"
1493,"Zoe","Seah","F"
1494,"Lawrence","Chan","M"
1495,"Norman","Tan","M"
1496,"Queenie","Lim","F"
1497,"Pearlyn","Chan","F"
1498,"Joe","Chua","M"
1499,"Michael","Ho","M"
1500,"Eugene","Chan","M"
1501,"Amanda","Loh","F"
1502,"David","Chan","M"
1503,"George","Lim","M"
1504,"Regina","Tan","F"
1505,"Ruth","Low","F"
1506,"Michelle","Lee","F"
1507,"Diana","Chan","F"
1508,"Zoe","Lee","F"
1509,"Manfred","Chan","M"
1510,"Timothy","Ng","M"
1511,"Gloria","Wong","F"
1512,"Manfred","Chua","M"
1513,"Olinda","Loh","F"
1514,"Jennifer","Lee","F"
1515,"Rachel","Ng","F"
1516,"Keith","Ho","M"
1517,"Lawrence","Low","M"
1518,"Roger","Choo","M"
1519,"Ivy","Ng","F"
1520,"Alex","Ho","M"
1521,"Emily","Seah","F"
1522,"Daniel","Lim","M"
1523,"Charles","Loh","M"
1524,"Lawrence","Chan","M"
1525,"Ivy","Lim","F"
1526,"Timothy","Ho","M"
1527,"Ellen","Wong","F"
1528,"Ryan","Soh","M"
1529,"Sally","Yeo","F"
1530,"Charles","Ng","M"
1531,"Sophie","Ng","F"
1532,"Gary","Low","M"
1533,"Michael","Wong","M"
1534,"Zechary","Tan","M"
1535,"Brenda","Low","F"
1536,"Olinda","Loh","F"
1537,"Daniel","Loh","M"
1538,"Grace","Chan","F"
1539,"Lena","Lee","F"
1540,"David","Ng","M"
1541,"Lena","Ng","F"
1542,"Lena","Tan","F"
1543,"Gary","Ng","M"
1544,"Percy","Tan","M"
1545,"Shirley","Loh","F"
1546,"Alex","Chan","M"
1547,"Violet","Yip","F"
1548,"Charles","Yip","M"
1549,"Terence","Lee","M"
1550,"Paul","Soh","M"
1551,"Janet","Soh","F"
1552,"Richard","Lee","M"
1553,"Violet","Soh","F"
1554,"Grace","Soh","F"
1555,"Tania","Chua","F"
1556,"Jacqueline","Ng","F"
1557,"Norman","Lim","M"
1558,"Patricia","Wong","F"
1559,"Xena","Soh","F"
1560,"Shirley","Soh","F"
1561,"Xander","Chua","M"
1562,"Michelle","Yip","F"
1563,"Cindy","Chua","F"
1564,"Alice","Loh","F"
1565,"Joe","Chua","M"
1566,"Irene","Tan","F"
1567,"Roy","Wong","M"
1568,"Daniel","Low","M"
1569,"Shirley","Wong","F"
1570,"Oliver","Chan","M"
1571,"Roy","Chan","M"
1572,"Susan","Ho","F"
1573,"Irene","Chua","F"
1574,"Jennifer","Wong","F"
1575,"Patricia","Lee","F"
1576,"Julia","Wong","F"
1577,"Paul","Chan","M"
1578,"Sophie","Seah","F"
1579,"Alice","Chan","F"
1580,"Robert","Wong","M"
1581,"Vincent","Chan","M"
1582,"Gary","Ho","M"
1583,"Tania","Lim","F"
1584,"Harry","Yeo","M"
1585,"Henry","Tan","M"
1586,"Jacqueline","Soh","F"
1587,"Jacqueline","Tan","F"
1588,"Elizabeth","Ho","F"
1589,"Olinda","Chan","F"
1590,"Uma","Chan","F"
1591,"Daniel","Ho","M"
1592,"Jessica","Choo","F"
1593,"Sally","Lim","F"
1594,"Roger","Yeo","M"
1595,"Diana","Wong","F"
1596,"Elliot","Ho","M"
1597,"Isaac","Seah","M"
1598,"Jean","Ho","F"
1599,"Elizabeth","Chan","F"
1600,"Cindy","Seah","F"
1601,"Michelle","Choo","F"
1602,"Michelle","Loh","F"
1603,"Jacqueline","Tan","F"
1604,"Sally","Wong","F"
1605,"Joe","Tan","M"
1606,"Rachel","Lee","F"
1607,"Henry","Seah","M"
1608,"Gary","Yip","M"
1609,"Brenda","Low","F"
1610,"George","Lim","M"
1611,"Paul","Choo","M"
1612,"Magdalene","Ho","F"
1613,"William","Tan","M"
1614,"Alice","Tan","F"
1615,"Sally","Yeo","F"
1616,"Michelle","Tan","F"
1617,"Amanda","Lee","F"
1618,"Elliot","Chan","M"
1619,"Jacqueline","Wong","F"
1620,"Christopher","Yeo","M"
1621,"Zoe","Loh","F"
1622,"Uma","Chan","F"
1623,"Diana","Chua","F"
1624,"Percy","Yip","M"
1625,"Gary","Soh","M"
1626,"Jean","Ho","F"
1627,"Susan","Yeo","F"
1628,"Keith","Soh","M"
1629,"Cindy","Ho","F"
1630,"Vicky","Tan","F"
1631,"Henry","Choo","M"
1632,"Jean","Choo","F"
1633,"Cindy","Tan","F"
1634,"Wilma","Seah","F"
1635,"Sylvester","Chan","M"
1636,"Alex","Seah","M"
1637,"Roger","Soh","M"
1638,"Brenda","Soh","F"
1639,"Sophie","Yip","F"
1640,"James","Wong","M"
1641,"Amanda","Tan","F"
1642,"Xena","Choo","F"
1643,"Regina","Seah","F"
1644,"Joseph","Yeo","M"
1645,"Queenie","Seah","F"
1646,"Elizabeth","Seah","F"
1647,"Karen","Chua","F"
1648,"Thomas","Chan","M"
1649,"Roger","Ng","M"
1650,"Regina","Tan","F"
1651,"Keith","Yeo","M"
1652,"Roy","Chan","M"
1653,"Steven","Yeo","M"
1654,"Clara","Wong","F"
1655,"Oliver","Lee","M"
1656,"Xena","Yip","F"
1657,"Elliot","Tan","M"
1658,"Kathy","Low","F"
1659,"Zoe","Low","F"
1660,"Tania","Seah","F"
1661,"Catherine","Lee","F"
1662,"Leonard","Yeo","M"
1663,"Joe","Seah","M"
1664,"Brenda","Ng","F"
1665,"Anna","Ng","F"
1666,"Nicholas","Yeo","M"
1667,"Harry","Chan","M"
1668,"Natalie","Chua","F"
1669,"Bob","Lim","M"
1670,"Xena","Low","F"
1671,"Keith","Yip","M"
1672,"Sophie","Lim","F"
1673,"Clara","Lim","F"
1674,"Mark","Chan","M"
1675,"Janet","Tan","F"
1676,"Harry","Choo","M"
1677,"Daniel","Choo","M"
1678,"Leonard","Choo","M"
1679,"Richard","Ng","M"
1680,"Norman","Yip","M"
1681,"Manfred","Tan","M"
1682,"Queenie","Wong","F"
1683,"Tania","Loh","F"
1684,"Uma","Tan","F"
1685,"Henry","Low","M"
1686,"Lena","Soh","F"
1687,"Bob","Low","M"
1688,"Jacqueline","Tan","F"
1689,"Vicky","Chua","F"
1690,"Shirley","Tan","F"
1691,"Henry","Choo","M"
1692,"Zoe","Tan","F"
1693,"Zoe","Seah","F"
1694,"Daniel","Ng","M"
1695,"Janet","Ho","F"
1696,"Thomas","Chan","M"
1697,"Karen","Chua","F"
1698,"Henry","Lim","M"
1699,"Sally","Chan","F"
1700,"Helen","Yip","F"
1701,"Norman","Wong","M"
1702,"Keith","Chua","M"
1703,"Mark","Wong","M"
1704,"Jean","Ho","F"
1705,"George","Wong","M"
1706,"Daniel","Ng","M"
1707,"Frank","Chan","M"
1708,"Terence","Ho","M"
1709,"Pearlyn","Choo","F"
1710,"Brenda","Soh","F"
1711,"Stanley","Yip","M"
1712,"Isaac","Ng","M"
1713,"Thomas","Lee","M"
1714,"Brenda","Ho","F"
1715,"Ruth","Ho","F"
1716,"Steven","Ho","M"
1717,"Roy","Yeo","M"
1718,"Jacqueline","Yip","F"
1719,"Elizabeth","Lim","F"
1720,"Jean","Yip","F"
1721,"Kathy","Low","F"
1722,"Joseph","Ho","M"
1723,"Felicity","Tan","F"
1724,"Irene","Low","F"
1725,"Jessica","Lim","F"
1726,"Joseph","Yeo","M"
1727,"Rachel","Tan","F"
1728,"Isaac","Lee","M"
1729,"Keith","Lee","M"
1730,"Terence","Ho","M"
1731,"Robert","Chan","M"
1732,"Mark","Ho","M"
1733,"Isaac","Ho","M"
1734,"Jacqueline","Lee","F"
1735,"Sophie","Yeo","F"
1736,"Roger","Chan","M"
1737,"Diana","Chua","F"
1738,"Ellen","Yip","F"
1739,"Eugene","Ng","M"
1740,"Uma","Tan","F"
1741,"John","Yip","M"
1742,"Thomas","Ng","M"
1743,"Roy","Tan","M"
1744,"Keith","Lee","M"
1745,"Catherine","Soh","F"
1746,"Vicky","Chan","F"
1747,"Xena","Soh","F"
1748,"Paul","Low","M"
1749,"Roy","Wong","M"
1750,"Pearlyn","Ho","F"
1751,"Nicholas","Seah","M"
1752,"Tania","Choo","F"
1753,"Janet","Low","F"
1754,"Rachel","Low","F"
1755,"James","Soh","M"
1756,"Michelle","Soh","F"
1757,"Grace","Ng","F"
1758,"Timothy","Ng","M"
1759,"Alice","Ng","F"
1760,"Sylvester","Tan","M"
1761,"Zechary","Loh","M"
1762,"Joe","Loh","M"
1763,"Patricia","Tan","F"
1764,"Clara","Chan","F"
1765,"Xena","Yip","F"
1766,"Vicky","Chan","F"
1767,"James","Lee","M"
1768,"Irene","Low","F"
1769,"David","Lee","M"
1770,"Sally","Ng","F"
1771,"Helen","Yip","F"
1772,"Daniel","Chua","M"
1773,"Anna","Low","F"
1774,"Jessica","Seah","F"
1775,"Magdalene","Seah","F"
1776,"Magdalene","Lee","F"
1777,"Cindy","Seah","F"
1778,"Lena","Yip","F"
1779,"Mark","Ng","M"
1780,"Manfred","Choo","M"
1781,"Ryan","Yeo","M"
1782,"Gloria","Tan","F"
1783,"Gloria","Lim","F"
1784,"Alex","Chua","M"
1785,"Zoe","Lim","F"
1786,"Mark","Ho","M"
1787,"Sally","Wong","F"
1788,"Keith","Loh","M"
1789,"Nicholas","Chua","M"
1790,"Frank","Yeo","M"
1791,"Janet","Choo","F"
1792,"Amanda","Yeo","F"
1793,"Zechary","Wong","M"
1794,"George","Yeo","M"
1795,"Oliver","Lim","M"
1796,"Uma","Chua","F"
1797,"Harry","Soh","M"
1798,"Roy","Lim","M"
1799,"Amanda","Wong","F"
1800,"Timothy","Yip","M"
1801,"Nicholas","Soh","M"
1802,"Amanda","Ng","F"
1803,"Amanda","Ng","F"
1804,"Zechary","Soh","M"
1805,"Susan","Lim","F"
1806,"Gary","Ho","M"
1807,"Grace","Chan","F"
1808,"Violet","Seah","F"
1809,"Emily","Seah","F"
1810,"Karen","Lee","F"
1811,"Catherine","Chua","F"
1812,"George","Wong","M"
1813,"Daniel","Lee","M"
1814,"Alex","Lim","M"
1815,"Nicholas","Yip","M"
1816,"Keith","Low","M"
1817,"Roger","Choo","M"
1818,"Jessica","Choo","F"
1819,"Emily","Chan","F"
1820,"Joseph","Wong","M"
1821,"Charles","Ho","M"
1822,"Nancy","Tan","F"
1823,"Thomas","Choo","M"
1824,"Catherine","Wong","F"
1825,"Joseph","Tan","M"
1826,"Angela","Yip","F"
1827,"Felicity","Seah","F"
1828,"Angela","Soh","F"
1829,"Janet","Ng","F"
1830,"Leonard","Chua","M"
1831,"Ruth","Tan","F"
1832,"Gloria","Ng","F"
1833,"Jacqueline","Soh","F"
1834,"Karen","Yeo","F"
1835,"Alice","Ng","F"
1836,"Emily","Tan","F"
1837,"Karen","Soh","F"
1838,"Brenda","Chua","F"
1839,"Ryan","Loh","M"
1840,"Percy","Low","M"
1841,"Alex","Loh","M"
1842,"Stanley","Yeo","M"
1843,"Helen","Seah","F"
1844,"Richard","Lee","M"
1845,"Pearlyn","Choo","F"
1846,"Amanda","Tan","F"
1847,"Keith","Yip","M"
1848,"William","Lim","M"
